ID,BareGround,BioRegion,Biome,Year,Month,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
W_0265,50,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.828120282,0.040237287,0.182521154,0.014118769,0,18.35731301,0.014118769,704.9919009,0.143820429,0.011126065,0.019928257,0.063891691,0,0,0,0,5,312,0.12805832,-0.140750172,0.342032924,0.152855894,65.85135779,0.227252389,74,24.02000953,50,0.073878686,56.26536446,0.292790176,0.155076609,18,5.648854796,205.9480705,184.8113387,16.16865174,0.204338031,0.148849895,1.339608812,0.275163933,0.042916377,-0.141066657,6,0,"{""type"":""Point"",""coordinates"":[24.441180103137015,-32.33204545922431]}"
W_0267,25,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.736357157,0.032304263,0.15832449,0.043887131,0,26.44759207,0,710.0542965,0.162521009,0.013193835,0.075887355,0.060866844,0,0,0.041304228,0,5,292,0.150400149,-0.089435887,0.377141283,0.167947244,69.41359773,0.259613917,70.1898017,25,50.03399433,0.075101714,50.92870633,0.290154079,0.180104256,18.8101983,2.61809621,232.0358829,189.5826251,14.38999056,0.200762787,0.142424209,1.398188552,0.278178108,0.055666274,-0.13158149,6,0,"{""type"":""Point"",""coordinates"":[24.396691651926783,-32.34188669524928]}"
W_0270,30,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.459400077,0.027878196,-0.114737101,0,0,19.23189778,0,713.4992901,0.272164145,0.024938848,0,0.054256495,0,0,0,0,5,273,0.251112889,0.226723244,0.566909448,0.199641724,61.97633696,0.403065372,74.5911027,23.38286796,51,0.055695946,55.02602934,0.233279932,0.286165581,20.39469948,0.972381016,223.5352579,188.8442972,12.9976337,0.126849389,0.087193433,1.471553486,0.236765131,0.102192561,-0.054045887,6,0,"{""type"":""Point"",""coordinates"":[24.229684940172078,-32.3839716909917]}"
W_0273,60,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.822479961,0.058521424,0.135907427,0.031372551,0,20.44475921,0,717.7785647,0.172341628,0.002777146,0,0.099821203,0,0.094117649,0.031372551,0,5,305,0.169129798,-0.03730496,0.293796815,0.252058691,58.44475921,0.241615792,73,23,50,0.138426999,59.44475921,0.173565128,0.191835905,19,1.387656789,211.8696884,194,14.11048159,0.273029105,0.219990246,1.242478831,0.423212715,0.070581643,-0.173342354,6,0,"{""type"":""Point"",""coordinates"":[24.585797668502366,-32.3496812038907]}"
W_0274,30,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.867013814,0.03627056,0.162510581,0.04614826,0,17.41025641,0,707.3746439,0.164389927,0.004337868,0,0.064679821,0,0.064309258,0,0,4,298,0.154697004,-0.098288291,0.377869878,0.183894866,60.41025641,0.266994074,76,24,51,0.08574952,55.72649573,0.297946219,0.18212695,17.27350427,1.118623088,215.8689459,194.1367521,12.72649573,0.231735618,0.165991706,1.38358493,0.31577298,0.058931987,-0.156580041,6,0,"{""type"":""Point"",""coordinates"":[24.631797754969718,-32.44474923835016]}"
W_0277,15,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.627358488,0.0329879,0.172811186,0.011568628,0,20.9509434,0,783,0.178229528,0.008804968,0.027880135,0.056337152,0,0.080170184,0,0,5,331,0.16438458,-0.11998645,0.407763799,0.168444129,62.49669811,0.279059246,73.54056604,23,54.0009434,0.070795004,55.54056604,0.328280073,0.195197753,17.5245283,0.581818504,207.9896226,200,10.99433962,0.213645257,0.154402605,1.374293559,0.281853522,0.060371122,-0.149703268,6,0,"{""type"":""Point"",""coordinates"":[25.040840012804416,-32.53958539955485]}"
W_0278,40,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.11946692,0.033429319,0.20428766,0,0,20.17039505,0,782.7815326,0.150652218,0.006180392,0,0.058567054,0,0.071663357,0,0,5,331,0.139671235,-0.157278039,0.352266702,0.159950161,62.15801999,0.240361464,74,23.84673965,53.82960495,0.076661678,58.85911471,0.312899116,0.167595538,18.70109472,0.202608837,214.5364112,200,10.29890528,0.220179242,0.166906378,1.318348222,0.287072127,0.048555888,-0.160795653,6,0,"{""type"":""Point"",""coordinates"":[25.040625975953855,-32.54041033324974]}"
W_0279,35,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.924984963,0.036325231,0.067183248,0.073473006,0.01215071,21.06466952,0,722.342368,0.213947006,0.00596611,0,0.065041259,0,0.093780129,0,0,5,325,0.205821287,0.034851673,0.421164492,0.214388425,62.51450309,0.315395312,72.83262007,24.43319068,52.59629101,0.087436395,54.00285307,0.247012007,0.23511219,19.16737993,1.17683428,264,199.2025678,11.03518783,0.20015549,0.140246515,1.427624555,0.309789454,0.087601791,-0.114352404,6,0,"{""type"":""Point"",""coordinates"":[25.120733726379004,-32.575927073140434]}"
W_0280,40,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.001829828,0.040242758,0.17884575,0.03464238,0,19.60454115,0,722,0.13647805,-4.33E-04,0,0.074149632,0,0.130022701,0.03464238,0.0333389,5,325,0.132925307,-0.096326483,0.280864439,0.192062814,62.83349101,0.209836655,74.27341533,22.72658467,52.56007569,0.108428398,59.50425733,0.221340678,0.155801751,17.77105014,0.024387131,217.9555345,198.5666982,11.52223273,0.233259897,0.176941355,1.319255907,0.336567581,0.051775093,-0.152037616,6,0,"{""type"":""Point"",""coordinates"":[25.120693594469525,-32.57680551604796]}"
W_0282,30,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.282293223,0.041379462,0.176981006,0,0,23.48699764,0,693.4378251,0.162323153,0.009195272,0,0.070105585,0,0,0,0,5,486,0.151036314,-0.115899966,0.339974015,0.180896129,72.51300236,0.246908622,70.48699764,25.48699764,50.51300236,0.089636437,45.97399527,0.284589025,0.178013731,19.48699764,1.784159274,462.0921986,200,7.486997636,0.22831094,0.163204141,1.399378802,0.312364861,0.056417704,-0.151483978,7,0,"{""type"":""Point"",""coordinates"":[25.600461654112927,-32.777148467278245]}"
W_0283,5,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.999999996,0.028589441,0.248124418,0,0,21.99620673,0,695,0.159313798,1.99E-04,0,0.045834314,0,0,0,0,4,489,0.145451897,-0.21707065,0.398914113,0.146306658,64.62778568,0.262155424,71.33570413,26.70033191,52.00948317,0.062880401,54.91085823,0.385698178,0.176461403,19,0.927409947,385.218587,200,6.375533428,0.227427289,0.156145361,1.456545363,0.266638685,0.051347034,-0.169605754,7,0,"{""type"":""Point"",""coordinates"":[25.601656693195245,-32.79179215513775]}"
W_0284,25,Lower Karoo Bioregion,Nama-Karoo,2024,7,1.01E-05,0.039671538,0.243795079,0,0,21.78122066,0,695,0.153176504,0.004302756,0,0.063138231,0,0,0,0,4,489,0.140229669,-0.212275409,0.338323175,0.165710002,66.00093897,0.237841576,72.21784038,25.89061033,51.10938967,0.082302167,57.10938967,0.340224557,0.167489195,19,0.239798584,370.0676056,200,6.21971831,0.255290507,0.189053293,1.350280742,0.314964943,0.047169605,-0.191781574,7,0,"{""type"":""Point"",""coordinates"":[25.60250838149646,-32.7919214690683]}"
W_0285,35,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.564805618,0.043523872,0.188833715,0.059309359,0.133236817,19.52742616,0,565.931083,0.186493409,0.006052174,1.67E-04,0.069106282,0,0.070396419,0.050358972,0,4,429,0.175673995,-0.13406225,0.36112625,0.203976991,60.09751524,0.273060742,70.40037506,23.7318331,50.50117206,0.091225539,60.21612752,0.31352055,0.203003998,15.50117206,1.831863651,306.0407876,200,10.38959212,0.260461891,0.197311644,1.330770633,0.33934386,0.06592956,-0.19033731,7,0,"{""type"":""Point"",""coordinates"":[25.589710761473064,-33.04010165639994]}"
W_0286,35,Lower Karoo Bioregion,Nama-Karoo,2024,7,1,0.038122281,0.183113245,0.065571784,0.068554901,19.93629977,0,565.6079625,0.203148331,0.005304092,0.005920926,0.066620163,0,0.079452407,0,0,4,429,0.186626133,-0.141805656,0.389774519,0.202775676,60.69133489,0.292019278,70.20655738,23.52318501,50.31662763,0.088145567,60.04637002,0.335444607,0.215468419,14.92459016,2.180044519,311.2738402,199.4754098,10.58688525,0.265132837,0.198912822,1.346910816,0.343268746,0.069653666,-0.192850592,7,0,"{""type"":""Point"",""coordinates"":[25.59041084033846,-33.039789519326206]}"
W_0287,45,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.157634809,0.033763569,0.153654556,0.059687823,0,24.90319549,0,554,0.17143063,0.012239311,0,0.059275427,0,0.04643963,0,0,5,431,0.158697835,-0.085472945,0.378137217,0.17214357,69.61278195,0.267229313,74,26.90319549,50,0.078290409,49.90319549,0.294621412,0.188036779,17,1.634044224,339.631109,196.806391,10.90319549,0.20383171,0.150501436,1.371995535,0.280061561,0.059110727,-0.13772792,7,0,"{""type"":""Point"",""coordinates"":[25.598312367405164,-33.09393192431713]}"
W_0288,30,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.845151789,0.027265286,0.117287355,0.058828632,0,27.36217494,0.011703519,555.5130024,0.182359632,0.010337109,0,0.052482381,0,0.072549023,0,0,5,431,0.171229783,-0.034120952,0.420731911,0.166827549,69.84586288,0.291478904,72.20283688,26,49.59527187,0.068444262,47.01513002,0.288394231,0.203138284,17.59527187,1.909743633,369.0382979,190.4945626,9.812293144,0.173680414,0.125091781,1.416873438,0.247670471,0.066514929,-0.111757513,7,0,"{""type"":""Point"",""coordinates"":[25.597469597306063,-33.09363762364761]}"
W_0289,75,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.432593999,0.03874682,0.163539069,0.048521617,0.120572645,27.62301216,0,480.9817587,0.086983295,0.011778756,0.03555091,0.066988611,0,0,0,0,4,378,0.078982655,-0.075723232,0.218118935,0.130125112,71.62301216,0.144695625,70.37698784,27,50.62301216,0.083451645,47.24602432,0.164681567,0.098013493,21.37698784,2.350679912,270.9214219,172.8690365,12.62301216,0.151434873,0.116657731,1.29846221,0.236422945,0.025576006,-0.090038635,7,0,"{""type"":""Point"",""coordinates"":[25.468976141349966,-33.15266274429207]}"
W_0290,50,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.594635066,0.034026557,0.146717484,0.060481078,0,26.59784644,0,482.8553371,0.113611867,0.011436393,0.031477658,0.058997832,0,0,0,0,4,378,0.102678489,-0.065815146,0.291248874,0.132174008,70.05524345,0.189652362,72,27.59784644,50.08614232,0.072532714,49.64372659,0.211035776,0.126931905,20,1.412999647,304.3782772,171,12.60720974,0.150880376,0.110374091,1.36664599,0.226504026,0.036123884,-0.09110494,7,0,"{""type"":""Point"",""coordinates"":[25.468721972589925,-33.15340295506694]}"
W_0291,30,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.690659841,0.038010581,0.168964851,0.071698584,0.047791707,29.38688525,0,408.763466,0.132941493,0.008750563,0.024925381,0.061122444,0,0.001742205,0,0,4,337,0.11923067,-0.113110233,0.316254179,0.145311677,70.38688525,0.212711991,72.38688525,24,48.61311475,0.075483744,49.61311475,0.261463252,0.145313493,19.38688525,2.890753349,225.7498786,166.3213115,13.61311475,0.182391338,0.134190824,1.359181091,0.255269887,0.041536616,-0.120657169,7,0,"{""type"":""Point"",""coordinates"":[25.40452429472346,-33.1393657049507]}"
W_0292,30,Lower Karoo Bioregion,Nama-Karoo,2024,7,0.549682151,0.041365537,0.148682637,0.039773743,0.128295662,27,0,407.1435946,0.108672393,0.013426695,0.037254903,0.074332695,0,0.019628087,0.037254903,0,4,337,0.101280579,-0.049327623,0.245714576,0.155084087,67,0.17354981,73,24,48,0.093873157,51,0.165556606,0.122561812,19,1.554942315,232.4256218,166,15,0.171191568,0.134549371,1.273516014,0.271439642,0.035546817,-0.102158229,7,0,"{""type"":""Point"",""coordinates"":[25.404350389782376,-33.140150506736106]}"
W_0293,40,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.114888086,0.044581523,0.164148284,0.039094537,0,24.26996198,0,616.009981,0.131552255,0.007949662,0,0.078305738,0,0.044712221,0.024135168,0,4,280,0.1268701,-0.066112048,0.271776119,0.180776892,64,0.202734519,77.86501901,24,50,0.104169393,46.86501901,0.193965917,0.149429494,20,0.392459371,214.7419202,171.6749049,15.86501901,0.206860014,0.164133031,1.264248676,0.314621007,0.047074921,-0.132017231,6,0,"{""type"":""Point"",""coordinates"":[24.671608609174886,-32.571200426023786]}"
W_0294,50,Lower Karoo Bioregion,Nama-Karoo,2024,7,-0.347820177,0.037674495,0.130957393,0.043318965,0,22.34515366,0,617,0.162582017,0.011900536,0,0.067601267,0,0.045188895,0,0,4,280,0.152575996,-0.045634681,0.347914338,0.176526889,60.23877069,0.250851414,77.87328605,23.34468085,50.25390071,0.085627227,51.31016548,0.239849717,0.179933352,20.63451537,1.10943394,223.3205674,183.7503546,14,0.193644043,0.147960472,1.311145037,0.288597049,0.057776681,-0.123926148,6,0,"{""type"":""Point"",""coordinates"":[24.67254947949716,-32.57091058445531]}"
J_0161,45,Upper Karoo Bioregion,Nama-Karoo,2014,10,0.632875061,0.057903683,0.266499177,0,0,18.74877331,0,1197.76791,0.112798123,-0.021038486,0.048096943,0.097213742,0,0.048096943,0,0,5,418.1844946,0.11617042,-0.194305234,0.200788056,0.23638929,45.27821394,0.165247084,73.34494603,17.27183513,52.52944063,0.157562296,66.14327772,0.200151381,0.13225116,11.47055937,0.742983981,194.4470069,200,10.70755643,0.349735026,0.297511387,1.175337248,0.47411334,0.041001793,-0.265969032,3,0,"{""type"":""Point"",""coordinates"":[24.977110540548566,-29.283322396174945]}"
J_0165,90,Upper Karoo Bioregion,Nama-Karoo,2014,10,0.100268964,0.071102376,0.21023272,0,0,20,0,1208.252064,0.063536302,0.006775278,0.016894743,0.120267202,0,0.006018532,0,0,5,379,0.06222439,-0.118854517,0.114770396,0.204641893,57.53472559,0.092393875,75,23.3836814,52,0.162715332,62.08159301,0.095532776,0.072503775,17.3836814,2.18424303,220.0033997,179.9305488,14.3836814,0.259423043,0.218052317,1.190695478,0.412231292,0.01525799,-0.161258226,3,0,"{""type"":""Point"",""coordinates"":[24.74505446262619,-29.7579045212932]}"
J_0166,45,Upper Karoo Bioregion,Nama-Karoo,2014,10,-0.063023403,0.057839833,0.248631195,0.036161883,0,19.07949588,0,1260.601551,0.088211564,0.001848108,0,0.099768987,0,0.096078433,0.025319116,0,5,352,0.086533279,-0.179780141,0.168937473,0.196354133,58.00242365,0.132370979,77,20.92292778,53.8434319,0.139850041,57.70334464,0.18815668,0.101413084,14.07949588,1.574586559,229.7396995,190.6238488,11.8434319,0.282415549,0.224778595,1.260967709,0.39797318,0.026264025,-0.19436528,3,0,"{""type"":""Point"",""coordinates"":[24.628007519074284,-30.176484796281212]}"
J_0158,10,Upper Karoo Bioregion,Nama-Karoo,2014,10,-0.005717396,0.078576145,0.216807005,0.060155848,0,20.32964921,0,1377.356559,0.107587178,0.004617103,4.92E-04,0.134624838,0,0.060512324,0,0,5,328,0.108367795,-0.132244898,0.171765188,0.263007719,60.29601153,0.146597979,78.7597309,19.41902931,55,0.185754301,57.73185968,0.132408798,0.121464334,17.32964921,0.708915656,271.1705911,195.1398366,9.759730899,0.342805986,0.285898621,1.197619236,0.514478527,0.036877991,-0.230598469,4,0,"{""type"":""Point"",""coordinates"":[24.465294921634047,-31.060095801930995]}"
J_0173,15,Upper Karoo Bioregion,Nama-Karoo,2014,11,0.180958296,0.044533531,0.248547531,0,0,26.4336368,0,1446.935314,0.103425335,9.57E-04,0,0.070476573,0,0,0,0,5,397,0.094047137,-0.221740147,0.218300167,0.153616993,69.95591759,0.164749175,71.08481073,23.38620029,52,0.099731906,51.91518927,0.240426312,0.115642166,20.12889315,3.309890241,341.5826545,186.8308577,12.43794921,0.246851151,0.202840841,1.239639446,0.320444862,0.026740205,-0.184792622,4,0,"{""type"":""Point"",""coordinates"":[24.473999086890377,-31.827573979744834]}"
J_0174,10,Upper Karoo Bioregion,Nama-Karoo,2014,11,-0.662386947,0.046912117,0.221028844,0,0,28.45904762,0,1895.583333,0.141682313,0.012682755,0,0.083999928,0,0,0,0,4.57,485,0.134523094,-0.171552906,0.287493351,0.188583303,83.52,0.214761785,69.08666667,27.14285714,51,0.105149492,46.85333333,0.276280018,0.158173132,22.84,3.234155339,488.0171429,166.2895238,12.35904762,0.263925833,0.20795589,1.303405558,0.356949124,0.045479247,-0.189682367,4,0,"{""type"":""Point"",""coordinates"":[24.510010786998006,-31.726169562688412]}"
J_0175,0,Upper Karoo Bioregion,Nama-Karoo,2014,11,0.283186326,0.057178211,0.218805751,0,0,26.84947267,0,1894.372004,0.143525158,0.014783767,0,0.085927073,0,0,0,0,4,485,0.13366785,-0.173588671,0.279056503,0.189535571,76.43432407,0.207580263,70.68552253,26.35858102,50.26845638,0.106462663,47.39597315,0.278119374,0.155780152,21.78715244,3.798446628,487.0325983,164.5412272,13.12272291,0.268045582,0.210237074,1.32149225,0.361763769,0.04390197,-0.193360093,4,0,"{""type"":""Point"",""coordinates"":[24.51021590564646,-31.726793836835895]}"
J_0178,50,Upper Karoo Bioregion,Nama-Karoo,2014,11,-0.496422556,0.061423263,0.215158831,0,0,24.69238141,0,1858.677048,0.157703923,0.003915079,0,0.108645327,0,0,0,0,5,475,0.156362242,-0.147439887,0.269152259,0.260545374,68.96310494,0.22047656,69.31480594,25,51.72927647,0.152321455,53.62098706,0.22314725,0.17658839,20.27072353,5.039387341,616.9032103,176.623862,13.97412554,0.354156906,0.295779449,1.209413681,0.49127791,0.058454566,-0.261472187,4,0,"{""type"":""Point"",""coordinates"":[24.51813081001633,-31.723752729917454]}"
J_0144,5,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.894153978,0.038812504,0.27532566,0,0,21.88798856,0,1306.202574,0.142064453,0.004672597,0,0.059895135,0,0,0,0,5,381,0.130202063,-0.258846936,0.324534255,0.154103247,67.64346997,0.223148821,78.0815062,21.19351764,53.9184938,0.079188857,57.9184938,0.361687847,0.156153613,19.72497617,1.262421005,312.107245,199.2564347,8.163012393,0.262082811,0.194570044,1.365219604,0.3111072,0.041483358,-0.203195338,4,0,"{""type"":""Point"",""coordinates"":[25.017157727109566,-31.42971514735217]}"
J_0145,10,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.746727661,0.035915543,0.28647359,0,0,21.59262805,0,1307.522738,0.130679617,0.003980357,0,0.056644605,0,0,0,0,5,381,0.118748967,-0.268792389,0.314483679,0.139909692,66.72762087,0.210798446,78,21.17855433,54,0.074257436,54.57922451,0.357523471,0.144539853,18.59262805,1.124581506,287.8721876,199.1072283,8.178554332,0.246115491,0.187726497,1.326617172,0.290251912,0.035428081,-0.196001272,4,0,"{""type"":""Point"",""coordinates"":[25.017287041040113,-31.42915775972049]}"
J_0147,5,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.749688971,0.036078841,0.281499867,0,0,22.91574386,0,1310,0.138543542,0.005440797,0,0.056042961,0,0,0,0,5,381,0.123489711,-0.265887217,0.338595041,0.142997818,65.08425614,0.223248043,77.91574386,21,54,0.071390976,59,0.372380592,0.150637799,18.08425614,1.285012558,287.1155513,194.3370246,8,0.249240718,0.183768484,1.371903767,0.290225536,0.038115004,-0.195411832,4,0,"{""type"":""Point"",""coordinates"":[25.017487700587523,-31.427913670526582]}"
J_0152,10,Upper Karoo Bioregion,Nama-Karoo,2014,3,-4.75E-05,0.039074223,0.267486757,0,0,21.93499044,0,1317.904398,0.136614022,0.007230924,0,0.060705312,0,0,0,0,5,383,0.120583312,-0.252406809,0.322824522,0.148189024,66.8040153,0.227016739,77.42256214,21.87380497,53.93881453,0.074293702,52.44646272,0.347266804,0.150114241,18.93881453,0.742593618,301.1892925,199.0305927,7.739005736,0.249037869,0.19790214,1.299376223,0.294177708,0.040269011,-0.203966991,4,0,"{""type"":""Point"",""coordinates"":[25.018419652707692,-31.422812458921438]}"
J_0153,15,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.097261346,0.03922463,0.270584628,0,0,22.35288507,0,1320.349547,0.142345819,0.004789863,0,0.061572354,0,0,0,0,5,383,0.129906176,-0.247214883,0.327435774,0.154683954,65.14783023,0.225554111,78,21.14783023,54,0.078800194,52.50643777,0.355227686,0.156656414,17.14973772,0.758051825,276.5698617,199.4992847,7.996661898,0.257060086,0.188533905,1.367965705,0.307472988,0.041385977,-0.195931445,4,0,"{""type"":""Point"",""coordinates"":[25.019427409545766,-31.421135836925348]}"
J_0154,10,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.743697538,0.036166792,0.27392639,0,0,22.93602694,0,1320.959596,0.134439442,0.005321365,0,0.059090459,0,0,0,0,5,383,0.125412659,-0.234459905,0.319870393,0.151354893,65.80663781,0.219390655,77.82972583,21.13035113,54,0.076970198,53.79124579,0.339131657,0.151656086,18.14718615,2.001572665,293.4506975,196.0644541,8.046657047,0.243265985,0.192050296,1.278652211,0.296321321,0.039517572,-0.193434601,4,0,"{""type"":""Point"",""coordinates"":[25.018758544387747,-31.421175968834817]}"
J_0155,35,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.749115347,0.035498727,0.299471143,0,0,22.45085878,0,1322.925573,0.124750728,0.003092606,0,0.058332632,0,0,0,0,5,383,0.11550326,-0.268559789,0.301343553,0.14558675,65.18272901,0.204702122,77.36641221,21.71326336,53.54914122,0.078600853,55.56870229,0.344987359,0.140600702,18.67175573,1.659421994,281.7223282,198.1412214,8.346851145,0.254486232,0.205705631,1.254889684,0.30243823,0.033677925,-0.209059403,4,0,"{""type"":""Point"",""coordinates"":[25.019730628417403,-31.419914043236698]}"
J_0156,10,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.241734132,0.03457886,0.289419863,0,0,22.70023866,0,1323.030072,0.120488264,0.003505405,0,0.055784849,0,0,0,0,5,383,0.110982128,-0.251879626,0.302878252,0.139925262,65.88305489,0.2017652,77.03579952,22,54,0.074819345,52.77326969,0.339120894,0.136024018,17.32792363,1.204740228,274.6720764,199.950358,7.038186158,0.234924481,0.188416659,1.267074989,0.28411043,0.032498925,-0.189229287,4,0,"{""type"":""Point"",""coordinates"":[25.019026090450957,-31.419967552449343]}"
J_0157,15,Upper Karoo Bioregion,Nama-Karoo,2014,3,-0.952139676,0.035784522,0.280850521,0,0,22,0,1324,0.12330127,3.78E-04,0,0.058984174,0,0,0,0,5,383,0.114916657,-0.245046706,0.295327701,0.151556561,64.09086538,0.201660936,77.97596154,22.90048077,53.96057692,0.080785965,60.81298077,0.328094891,0.13962218,18.96057692,0.948855525,290.2346154,193.2432692,8.939903846,0.244811909,0.195312184,1.275730722,0.299608948,0.035766523,-0.195748688,4,0,"{""type"":""Point"",""coordinates"":[25.01982872864058,-31.419334360099754]}"
J_2136,100,Upper Karoo Bioregion,Nama-Karoo,2015,11,0.654844638,0.114401395,0.23112076,0,0,23.12983294,0,1242.836754,0.121191306,0.016499344,0,0.177435781,0,0,0,0,5.766587112,373,0.115629499,-0.190278036,0.162868432,0.31105602,59.37183771,0.145402092,80.9823389,21.11217184,52.0176611,0.223970822,55.87016706,0.125452775,0.12623262,19.12983294,0.982573493,287.5102625,186.6959427,9.852505967,0.457192239,0.406093573,1.125830423,0.657566057,0.026968727,-0.340070916,4,0,"{""type"":""Point"",""coordinates"":[25.178331934686366,-31.465321069263943]}"
J_2139,65,Upper Karoo Bioregion,Nama-Karoo,2015,12,-0.336366755,0.060221703,0.256033373,0.043137256,0,20,0,1272.85728,0.101840048,-0.022104221,0,0.114076454,0,0.107843138,0.043137256,0,5,374,0.108384176,-0.166787904,0.171288875,0.261705553,57,0.145804515,77,23,52.14271985,0.184916218,63.85728015,0.14483238,0.121169517,16.85728015,2.181256321,242.5646324,200,12,0.360487437,0.315291443,1.146042395,0.517672103,0.039298069,-0.266936417,4,0,"{""type"":""Point"",""coordinates"":[25.063719660309648,-31.484160771214746]}"
J_0220,45,Upper Karoo Bioregion,Nama-Karoo,2015,3,-0.34403516,0.059273918,0.253769251,0,0,21,0,1198.962464,0.056958001,-0.007541019,0.068022138,0.104714793,0,0,0,0,4,282,0.057962436,-0.16115375,0.109263613,0.196379781,62.7574591,0.087293367,79.7574591,23,55,0.157696687,59.2425409,0.121794549,0.067940793,19,2.113175165,196.5428296,189.2127045,11.7574591,0.271850696,0.230629354,1.178689448,0.406434076,0.014853493,-0.183965278,3,0,"{""type"":""Point"",""coordinates"":[23.86185369427333,-30.60718490793249]}"
J_0221,15,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.623240624,0.051520166,0.226968924,0,0,22.18446602,0,1173.173301,0.097132324,-3.89E-04,0.006962688,0.091021066,0,0.074271848,0,0,5,275,0.096787408,-0.139772287,0.190221799,0.198775983,55.94660194,0.148547563,79.8131068,20.8131068,54,0.133973244,56.25242718,0.17962667,0.113401914,17.8131068,0.854459817,228.7597087,198.3786408,10.62378641,0.266796853,0.223452411,1.214548019,0.384468156,0.032378502,-0.183063319,3,0,"{""type"":""Point"",""coordinates"":[23.62363513869509,-30.581308744519347]}"
J_0222,30,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.620799128,0.056663206,0.222124001,0.040671407,0,21.0052961,0,1172.502648,0.069335983,-0.008887134,0.056093033,0.09813907,0,0.057742127,0.016494379,0,5,276,0.071295145,-0.119113911,0.13281798,0.198857626,57.76697159,0.105440764,80.9947039,20.73326914,54,0.150734384,55.47135291,0.117745579,0.082508719,17.00288878,1.123074157,203.0953298,188.0597015,12.76167549,0.256167034,0.219639198,1.167894435,0.390952061,0.022490313,-0.16676984,3,0,"{""type"":""Point"",""coordinates"":[23.62587806652497,-30.580269773973892]}"
J_0223,45,Upper Karoo Bioregion,Nama-Karoo,2015,3,-0.921179687,0.051430605,0.242438892,0.031953418,0.009662247,19.40317919,0,1313.488439,0.09396248,0.003548779,0.061359518,0.091344307,0,0,0.041615665,0,4.511560694,245,0.091741308,-0.169498002,0.187524045,0.186384712,61.53757225,0.143910593,76.99036609,24.31358382,53.22398844,0.127709228,60.51830443,0.200746805,0.108256303,18.6960501,1.834501085,204.8693285,166.0014451,13.78564547,0.262759651,0.204359519,1.28643583,0.369160686,0.029715343,-0.178218697,4,0,"{""type"":""Point"",""coordinates"":[22.449188185036405,-30.790297892692248]}"
J_0227,70,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.21312505,0.06685318,0.257320913,0,0.050737289,19.95548109,0,1121.010531,0.063916974,-0.001673957,0.074417978,0.119441206,0,0,0.058129418,0,5.640976544,186,0.065583294,-0.172272949,0.114699184,0.218666595,57.72762087,0.094477122,83.95978937,21.67879368,53.72331259,0.17370318,62.67879368,0.125939235,0.07560123,16,1.235967998,155.7640019,145.8401149,13,0.309800649,0.261124036,1.18691979,0.456951012,0.016020337,-0.211916073,1,0,"{""type"":""Point"",""coordinates"":[21.3197513974112,-31.2559618157036]}"
J_0229,55,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.96076113,0.061417832,0.277081584,0.011180693,0,17.93301435,0,1106.139713,0.076279182,-0.010154328,0.089775309,0.113716931,0,0.097011916,0.046528912,0,4,181,0.080228907,-0.203631608,0.141172673,0.228708273,53.14449761,0.115910835,81.64832536,18.49617225,53.50382775,0.172766147,64,0.149592989,0.092376389,16,1.964465992,157.2287081,122.3397129,17.35167464,0.339478417,0.299484987,1.137143715,0.482276807,0.022054954,-0.25314393,1,0,"{""type"":""Point"",""coordinates"":[21.103476078116973,-31.2643047937746]}"
